SMTSD	data	variable	value
Kidney - Cortex	med_diff_adj	ARR3	0.450440528634361
Kidney - Medulla	med_diff_adj	ARR3	-0.524265323257767
Liver	med_diff_adj	ARR3	0.389487132688447
Lung	med_diff_adj	ARR3	0.131900058105752
Minor Salivary Gland	med_diff_adj	ARR3	0.00824628916987356
Muscle - Skeletal	med_diff_adj	ARR3	-0.00889453621346895
Nerve - Tibial	med_diff_adj	ARR3	0.00795027464585149
Pancreas	med_diff_adj	ARR3	-0.14307662761667
Pituitary	med_diff_adj	ARR3	-0.12983831455169
Skin - Not Sun Exposed (Suprapubic)	med_diff_adj	ARR3	-0.000726744186046566
Skin - Sun Exposed (Lower leg)	med_diff_adj	ARR3	-0.0681818181818182
Small Intestine - Terminal Ileum	med_diff_adj	ARR3	0.2165422171166
Spleen	med_diff_adj	ARR3	-0.168543543543543
Stomach	med_diff_adj	ARR3	-0.0153108773798429
Thyroid	med_diff_adj	ARR3	-0.104404332129964
Whole Blood	med_diff_adj	ARR3	-0.205168363351605
Adipose - Subcutaneous	male_med	ARR3	0.1935
Adipose - Visceral (Omentum)	male_med	ARR3	0.1423
Adrenal Gland	male_med	ARR3	0.1208
Artery - Aorta	male_med	ARR3	0.1744
Artery - Coronary	male_med	ARR3	0.16755
Artery - Tibial	male_med	ARR3	0.1377
Bladder	male_med	ARR3	0.1355
Brain - Amygdala	male_med	ARR3	0.01748
Brain - Anterior cingulate cortex (BA24)	male_med	ARR3	0.019995
Brain - Caudate (basal ganglia)	male_med	ARR3	0.03409
Brain - Cerebellar Hemisphere	male_med	ARR3	0.03506
Brain - Cerebellum	male_med	ARR3	0.04437
Brain - Cortex	male_med	ARR3	0.03838
Brain - Frontal Cortex (BA9)	male_med	ARR3	0.03416
Brain - Hippocampus	male_med	ARR3	0.0293
Brain - Hypothalamus	male_med	ARR3	0.03378
Brain - Nucleus accumbens (basal ganglia)	male_med	ARR3	0.03446
Brain - Putamen (basal ganglia)	male_med	ARR3	0.03243
Brain - Spinal cord (cervical c-1)	male_med	ARR3	0.05583
Brain - Substantia nigra	male_med	ARR3	0.02558
Breast - Mammary Tissue	male_med	ARR3	0.205
Cells - Cultured fibroblasts	male_med	ARR3	0.2023
Cells - EBV-transformed lymphocytes	male_med	ARR3	0.1986
Colon - Sigmoid	male_med	ARR3	0.13595
Colon - Transverse	male_med	ARR3	0.255
Esophagus - Gastroesophageal Junction	male_med	ARR3	0.1253
Esophagus - Mucosa	male_med	ARR3	0.1282
Esophagus - Muscularis	male_med	ARR3	0.1139
Heart - Atrial Appendage	male_med	ARR3	0.06295
Heart - Left Ventricle	male_med	ARR3	0.03281
Kidney - Cortex	male_med	ARR3	0.0908
Kidney - Medulla	male_med	ARR3	0.1191
Liver	male_med	ARR3	0.05479
Lung	male_med	ARR3	0.1721
Minor Salivary Gland	male_med	ARR3	0.1819
Muscle - Skeletal	male_med	ARR3	0.03148
Nerve - Tibial	male_med	ARR3	0.3459
Pancreas	male_med	ARR3	0.05207
Pituitary	male_med	ARR3	0.2041
Skin - Not Sun Exposed (Suprapubic)	male_med	ARR3	0.4128
Skin - Sun Exposed (Lower leg)	male_med	ARR3	0.363
Small Intestine - Terminal Ileum	male_med	ARR3	0.5223
Spleen	male_med	ARR3	0.2664
Stomach	male_med	ARR3	0.07511
Thyroid	male_med	ARR3	0.34625
Whole Blood	male_med	ARR3	0.03831
Adipose - Subcutaneous	female_med	ARR3	0.1929
Adipose - Visceral (Omentum)	female_med	ARR3	0.12435
Adrenal Gland	female_med	ARR3	0.09541
Artery - Aorta	female_med	ARR3	0.1452
Artery - Coronary	female_med	ARR3	0.1938
Artery - Tibial	female_med	ARR3	0.1285
Bladder	female_med	ARR3	0.1835
Brain - Amygdala	female_med	ARR3	0.02085
Brain - Anterior cingulate cortex (BA24)	female_med	ARR3	0.032125
Brain - Caudate (basal ganglia)	female_med	ARR3	0.03759
Brain - Cerebellar Hemisphere	female_med	ARR3	0.03464
Brain - Cerebellum	female_med	ARR3	0.0547
Brain - Cortex	female_med	ARR3	0.041985
Brain - Frontal Cortex (BA9)	female_med	ARR3	0.02655
Brain - Hippocampus	female_med	ARR3	0.03991
Brain - Hypothalamus	female_med	ARR3	0.02952
Brain - Nucleus accumbens (basal ganglia)	female_med	ARR3	0.026335
Brain - Putamen (basal ganglia)	female_med	ARR3	0.03027
Brain - Spinal cord (cervical c-1)	female_med	ARR3	0.04107
Brain - Substantia nigra	female_med	ARR3	0.03653
Breast - Mammary Tissue	female_med	ARR3	0.22565
Cells - Cultured fibroblasts	female_med	ARR3	0.2065
Cells - EBV-transformed lymphocytes	female_med	ARR3	0.187
Colon - Sigmoid	female_med	ARR3	0.1342
Colon - Transverse	female_med	ARR3	0.2434
Esophagus - Gastroesophageal Junction	female_med	ARR3	0.10075
Esophagus - Mucosa	female_med	ARR3	0.13585
Esophagus - Muscularis	female_med	ARR3	0.1043
Heart - Atrial Appendage	female_med	ARR3	0.059595
Heart - Left Ventricle	female_med	ARR3	0.032935
Kidney - Cortex	female_med	ARR3	0.1317
Kidney - Medulla	female_med	ARR3	0.05666
Liver	female_med	ARR3	0.07613
Lung	female_med	ARR3	0.1948
Minor Salivary Gland	female_med	ARR3	0.1834
Muscle - Skeletal	female_med	ARR3	0.0312
Nerve - Tibial	female_med	ARR3	0.34865
Pancreas	female_med	ARR3	0.04462
Pituitary	female_med	ARR3	0.1776
Skin - Not Sun Exposed (Suprapubic)	female_med	ARR3	0.4125
Skin - Sun Exposed (Lower leg)	female_med	ARR3	0.33825
Small Intestine - Terminal Ileum	female_med	ARR3	0.6354
Spleen	female_med	ARR3	0.2215
Stomach	female_med	ARR3	0.07396
Thyroid	female_med	ARR3	0.3101
Whole Blood	female_med	ARR3	0.03045
Adipose - Subcutaneous	med_diff_adj	RAB41	-0.0634920634920635
Adipose - Visceral (Omentum)	med_diff_adj	RAB41	-0.116839536302624
Adrenal Gland	med_diff_adj	RAB41	-0.0228484386900227
Artery - Aorta	med_diff_adj	RAB41	0.0525992002460781
Artery - Coronary	med_diff_adj	RAB41	0.0285864148964072
Artery - Tibial	med_diff_adj	RAB41	0.0295294017530423
Bladder	med_diff_adj	RAB41	-0.214683616626196
Brain - Amygdala	med_diff_adj	RAB41	0.00456323337679263
Brain - Anterior cingulate cortex (BA24)	med_diff_adj	RAB41	0.00627240143369173
Brain - Caudate (basal ganglia)	med_diff_adj	RAB41	0.128291316526611
Brain - Cerebellar Hemisphere	med_diff_adj	RAB41	-0.149743297204792
Brain - Cerebellum	med_diff_adj	RAB41	0.038036809815951
Brain - Cortex	med_diff_adj	RAB41	0.0432134570765661
Brain - Frontal Cortex (BA9)	med_diff_adj	RAB41	-0.00571725571725566
Brain - Hippocampus	med_diff_adj	RAB41	-0.0248194945848376
Brain - Hypothalamus	med_diff_adj	RAB41	0.0107015457788347
Brain - Nucleus accumbens (basal ganglia)	med_diff_adj	RAB41	0.0184899845916794
Brain - Putamen (basal ganglia)	med_diff_adj	RAB41	0.0242047026279391
Brain - Spinal cord (cervical c-1)	med_diff_adj	RAB41	0.126993865030675
Brain - Substantia nigra	med_diff_adj	RAB41	-0.0332947307469601
Breast - Mammary Tissue	med_diff_adj	RAB41	0.105566700100301
Cells - Cultured fibroblasts	med_diff_adj	RAB41	-0.076102496425822
Cells - EBV-transformed lymphocytes	med_diff_adj	RAB41	-0.0672914714151829
Colon - Sigmoid	med_diff_adj	RAB41	-0.0357245337159254
Colon - Transverse	med_diff_adj	RAB41	0.0477970102281668
Esophagus - Gastroesophageal Junction	med_diff_adj	RAB41	0.076840818820654
Esophagus - Mucosa	med_diff_adj	RAB41	0.0395220588235293
Esophagus - Muscularis	med_diff_adj	RAB41	0.0872249255574116
Heart - Atrial Appendage	med_diff_adj	RAB41	-0.0926564810251356
Heart - Left Ventricle	med_diff_adj	RAB41	0.0568773234200743
Kidney - Cortex	med_diff_adj	RAB41	0.1428110896196
Kidney - Medulla	med_diff_adj	RAB41	-0.617122910159838
Liver	med_diff_adj	RAB41	0.205571565802113
Lung	med_diff_adj	RAB41	0.0748347497639282
Minor Salivary Gland	med_diff_adj	RAB41	0.219862789937929
Muscle - Skeletal	med_diff_adj	RAB41	0.0703063629222308
Nerve - Tibial	med_diff_adj	RAB41	0.03276955602537
Pancreas	med_diff_adj	RAB41	0.00555041628122112
Pituitary	med_diff_adj	RAB41	0.125124664365171
Skin - Not Sun Exposed (Suprapubic)	med_diff_adj	RAB41	0.021795989537925
Skin - Sun Exposed (Lower leg)	med_diff_adj	RAB41	-0.0341201215237205
Small Intestine - Terminal Ileum	med_diff_adj	RAB41	-0.126738893518815
Spleen	med_diff_adj	RAB41	-0.00363938858271805
Stomach	med_diff_adj	RAB41	-0.0426850867871059
Thyroid	med_diff_adj	RAB41	-0.0476260473320594
Whole Blood	med_diff_adj	RAB41	0.0261570827489482
Adipose - Subcutaneous	male_med	RAB41	0.4221
Adipose - Visceral (Omentum)	male_med	RAB41	0.3278
Adrenal Gland	male_med	RAB41	0.3939
Artery - Aorta	male_med	RAB41	0.6502
Artery - Coronary	male_med	RAB41	0.57195
Artery - Tibial	male_med	RAB41	0.58755
Bladder	male_med	RAB41	0.7001
Brain - Amygdala	male_med	RAB41	1.534
Brain - Anterior cingulate cortex (BA24)	male_med	RAB41	1.674
Brain - Caudate (basal ganglia)	male_med	RAB41	1.785
Brain - Cerebellar Hemisphere	male_med	RAB41	1.753
Brain - Cerebellum	male_med	RAB41	1.63
Brain - Cortex	male_med	RAB41	1.724
Brain - Frontal Cortex (BA9)	male_med	RAB41	1.924
Brain - Hippocampus	male_med	RAB41	1.108
Brain - Hypothalamus	male_med	RAB41	1.682
Brain - Nucleus accumbens (basal ganglia)	male_med	RAB41	1.6225
Brain - Putamen (basal ganglia)	male_med	RAB41	1.446
Brain - Spinal cord (cervical c-1)	male_med	RAB41	1.63
Brain - Substantia nigra	male_med	RAB41	1.727
Breast - Mammary Tissue	male_med	RAB41	0.3988
Cells - Cultured fibroblasts	male_med	RAB41	0.45465
Cells - EBV-transformed lymphocytes	male_med	RAB41	0.26675
Colon - Sigmoid	male_med	RAB41	0.697
Colon - Transverse	male_med	RAB41	0.5084
Esophagus - Gastroesophageal Junction	male_med	RAB41	0.6546
Esophagus - Mucosa	male_med	RAB41	0.272
Esophagus - Muscularis	male_med	RAB41	0.68845
Heart - Atrial Appendage	male_med	RAB41	0.2029
Heart - Left Ventricle	male_med	RAB41	0.1345
Kidney - Cortex	male_med	RAB41	0.3102
Kidney - Medulla	male_med	RAB41	0.5443
Liver	male_med	RAB41	0.1041
Lung	male_med	RAB41	0.4236
Minor Salivary Gland	male_med	RAB41	0.3061
Muscle - Skeletal	male_med	RAB41	0.1273
Nerve - Tibial	male_med	RAB41	0.6149
Pancreas	male_med	RAB41	0.1081
Pituitary	male_med	RAB41	0.65175
Skin - Not Sun Exposed (Suprapubic)	male_med	RAB41	0.4588
Skin - Sun Exposed (Lower leg)	male_med	RAB41	0.4279
Small Intestine - Terminal Ileum	male_med	RAB41	0.77995
Spleen	male_med	RAB41	0.48085
Stomach	male_med	RAB41	0.2823
Thyroid	male_med	RAB41	0.6803
Whole Blood	male_med	RAB41	0.0713
Adipose - Subcutaneous	female_med	RAB41	0.3953
Adipose - Visceral (Omentum)	female_med	RAB41	0.2895
Adrenal Gland	female_med	RAB41	0.3849
Artery - Aorta	female_med	RAB41	0.6844
Artery - Coronary	female_med	RAB41	0.5883
Artery - Tibial	female_med	RAB41	0.6049
Bladder	female_med	RAB41	0.5498
Brain - Amygdala	female_med	RAB41	1.541
Brain - Anterior cingulate cortex (BA24)	female_med	RAB41	1.6845
Brain - Caudate (basal ganglia)	female_med	RAB41	2.014
Brain - Cerebellar Hemisphere	female_med	RAB41	1.4905
Brain - Cerebellum	female_med	RAB41	1.692
Brain - Cortex	female_med	RAB41	1.7985
Brain - Frontal Cortex (BA9)	female_med	RAB41	1.913
Brain - Hippocampus	female_med	RAB41	1.0805
Brain - Hypothalamus	female_med	RAB41	1.7
Brain - Nucleus accumbens (basal ganglia)	female_med	RAB41	1.6525
Brain - Putamen (basal ganglia)	female_med	RAB41	1.481
Brain - Spinal cord (cervical c-1)	female_med	RAB41	1.837
Brain - Substantia nigra	female_med	RAB41	1.6695
Breast - Mammary Tissue	female_med	RAB41	0.4409
Cells - Cultured fibroblasts	female_med	RAB41	0.42005
Cells - EBV-transformed lymphocytes	female_med	RAB41	0.2488
Colon - Sigmoid	female_med	RAB41	0.6721
Colon - Transverse	female_med	RAB41	0.5327
Esophagus - Gastroesophageal Junction	female_med	RAB41	0.7049
Esophagus - Mucosa	female_med	RAB41	0.28275
Esophagus - Muscularis	female_med	RAB41	0.7485
Heart - Atrial Appendage	female_med	RAB41	0.1841
Heart - Left Ventricle	female_med	RAB41	0.14215
Kidney - Cortex	female_med	RAB41	0.3545
Kidney - Medulla	female_med	RAB41	0.2084
Liver	female_med	RAB41	0.1255
Lung	female_med	RAB41	0.4553
Minor Salivary Gland	female_med	RAB41	0.3734
Muscle - Skeletal	female_med	RAB41	0.13625
Nerve - Tibial	female_med	RAB41	0.63505
Pancreas	female_med	RAB41	0.1087
Pituitary	female_med	RAB41	0.7333
Skin - Not Sun Exposed (Suprapubic)	female_med	RAB41	0.4688
Skin - Sun Exposed (Lower leg)	female_med	RAB41	0.4133
Small Intestine - Terminal Ileum	female_med	RAB41	0.6811
Spleen	female_med	RAB41	0.4791
Stomach	female_med	RAB41	0.27025
Thyroid	female_med	RAB41	0.6479
Whole Blood	female_med	RAB41	0.073165
Adipose - Subcutaneous	med_diff_adj	PDZD11	-0.0568853427895982
Adipose - Visceral (Omentum)	med_diff_adj	PDZD11	-0.033672553127806
Adrenal Gland	med_diff_adj	PDZD11	0.026032079936892
Artery - Aorta	med_diff_adj	PDZD11	0.00558059669456961
Artery - Coronary	med_diff_adj	PDZD11	0.0301813174202434
Artery - Tibial	med_diff_adj	PDZD11	-0.04019921736037
Bladder	med_diff_adj	PDZD11	0.0228091236494599
Brain - Amygdala	med_diff_adj	PDZD11	-0.0774378585086043
Brain - Anterior cingulate cortex (BA24)	med_diff_adj	PDZD11	-0.0284379039474991
Brain - Caudate (basal ganglia)	med_diff_adj	PDZD11	-0.0678997322949624
Brain - Cerebellar Hemisphere	med_diff_adj	PDZD11	-0.121840873634945
Brain - Cerebellum	med_diff_adj	PDZD11	-0.0067069081153588
Brain - Cortex	med_diff_adj	PDZD11	0.00740820270560444
Brain - Frontal Cortex (BA9)	med_diff_adj	PDZD11	-0.0324827933523586
Brain - Hippocampus	med_diff_adj	PDZD11	-0.138861985472155
Brain - Hypothalamus	med_diff_adj	PDZD11	-0.0717314487632509
Brain - Nucleus accumbens (basal ganglia)	med_diff_adj	PDZD11	-0.0204057279236276
Brain - Putamen (basal ganglia)	med_diff_adj	PDZD11	-0.067443554260743
Brain - Spinal cord (cervical c-1)	med_diff_adj	PDZD11	-0.0649271844660194
Brain - Substantia nigra	med_diff_adj	PDZD11	-0.0613129644921552
Breast - Mammary Tissue	med_diff_adj	PDZD11	-0.0525776215582894
Cells - Cultured fibroblasts	med_diff_adj	PDZD11	-0.0134595292237723
Cells - EBV-transformed lymphocytes	med_diff_adj	PDZD11	-0.028110303548525
Colon - Sigmoid	med_diff_adj	PDZD11	-0.0231830465083202
Colon - Transverse	med_diff_adj	PDZD11	-0.0305530094714328
Esophagus - Gastroesophageal Junction	med_diff_adj	PDZD11	0.0253317249698433
Esophagus - Mucosa	med_diff_adj	PDZD11	0.032206119162641
Esophagus - Muscularis	med_diff_adj	PDZD11	0.0338222089194853
Heart - Atrial Appendage	med_diff_adj	PDZD11	-0.0115456238361267
Heart - Left Ventricle	med_diff_adj	PDZD11	0.0758928571428572
Kidney - Cortex	med_diff_adj	PDZD11	-0.0117335352006057
Kidney - Medulla	med_diff_adj	PDZD11	0.305890009762447
Liver	med_diff_adj	PDZD11	0.213995117982099
Lung	med_diff_adj	PDZD11	0.0108039402605656
Minor Salivary Gland	med_diff_adj	PDZD11	0.20933014354067
Muscle - Skeletal	med_diff_adj	PDZD11	-0.0121855345911949
Nerve - Tibial	med_diff_adj	PDZD11	-0.056338028169014
Pancreas	med_diff_adj	PDZD11	-0.0886302596239929
Pituitary	med_diff_adj	PDZD11	-0.0372071658245291
Skin - Not Sun Exposed (Suprapubic)	med_diff_adj	PDZD11	0.00157133878064113
Skin - Sun Exposed (Lower leg)	med_diff_adj	PDZD11	-0.0268168835290385
Small Intestine - Terminal Ileum	med_diff_adj	PDZD11	-0.0215802297250261
Spleen	med_diff_adj	PDZD11	-0.0583279325988335
Stomach	med_diff_adj	PDZD11	-0.0104033970276009
Thyroid	med_diff_adj	PDZD11	-0.0946529392228497
Whole Blood	med_diff_adj	PDZD11	-0.0513206672845227
Adipose - Subcutaneous	male_med	PDZD11	33.84
Adipose - Visceral (Omentum)	male_med	PDZD11	33.41
Adrenal Gland	male_med	PDZD11	38.03
Artery - Aorta	male_med	PDZD11	46.59
Artery - Coronary	male_med	PDZD11	43.57
Artery - Tibial	male_med	PDZD11	42.165
Bladder	male_med	PDZD11	37.485
Brain - Amygdala	male_med	PDZD11	41.84
Brain - Anterior cingulate cortex (BA24)	male_med	PDZD11	50.285
Brain - Caudate (basal ganglia)	male_med	PDZD11	41.09
Brain - Cerebellar Hemisphere	male_med	PDZD11	32.05
Brain - Cerebellum	male_med	PDZD11	29.82
Brain - Cortex	male_med	PDZD11	46.57
Brain - Frontal Cortex (BA9)	male_med	PDZD11	59.57
Brain - Hippocampus	male_med	PDZD11	41.3
Brain - Hypothalamus	male_med	PDZD11	56.6
Brain - Nucleus accumbens (basal ganglia)	male_med	PDZD11	41.9
Brain - Putamen (basal ganglia)	male_med	PDZD11	34.325
Brain - Spinal cord (cervical c-1)	male_med	PDZD11	49.44
Brain - Substantia nigra	male_med	PDZD11	48.44
Breast - Mammary Tissue	male_med	PDZD11	34.14
Cells - Cultured fibroblasts	male_med	PDZD11	81.355
Cells - EBV-transformed lymphocytes	male_med	PDZD11	46.78
Colon - Sigmoid	male_med	PDZD11	35.155
Colon - Transverse	male_med	PDZD11	32.73
Esophagus - Gastroesophageal Junction	male_med	PDZD11	33.16
Esophagus - Mucosa	male_med	PDZD11	43.47
Esophagus - Muscularis	male_med	PDZD11	33.41
Heart - Atrial Appendage	male_med	PDZD11	26.85
Heart - Left Ventricle	male_med	PDZD11	19.04
Kidney - Cortex	male_med	PDZD11	26.42
Kidney - Medulla	male_med	PDZD11	30.73
Liver	male_med	PDZD11	12.29
Lung	male_med	PDZD11	31.47
Minor Salivary Gland	male_med	PDZD11	25.08
Muscle - Skeletal	male_med	PDZD11	12.72
Nerve - Tibial	male_med	PDZD11	37.63
Pancreas	male_med	PDZD11	11.17
Pituitary	male_med	PDZD11	43.54
Skin - Not Sun Exposed (Suprapubic)	male_med	PDZD11	31.82
Skin - Sun Exposed (Lower leg)	male_med	PDZD11	31.51
Small Intestine - Terminal Ileum	male_med	PDZD11	28.73
Spleen	male_med	PDZD11	30.86
Stomach	male_med	PDZD11	23.55
Thyroid	male_med	PDZD11	45.165
Whole Blood	male_med	PDZD11	8.632
Adipose - Subcutaneous	female_med	PDZD11	31.915
Adipose - Visceral (Omentum)	female_med	PDZD11	32.285
Adrenal Gland	female_med	PDZD11	39.02
Artery - Aorta	female_med	PDZD11	46.85
Artery - Coronary	female_med	PDZD11	44.885
Artery - Tibial	female_med	PDZD11	40.47
Bladder	female_med	PDZD11	38.34
Brain - Amygdala	female_med	PDZD11	38.6
Brain - Anterior cingulate cortex (BA24)	female_med	PDZD11	48.855
Brain - Caudate (basal ganglia)	female_med	PDZD11	38.3
Brain - Cerebellar Hemisphere	female_med	PDZD11	28.145
Brain - Cerebellum	female_med	PDZD11	29.62
Brain - Cortex	female_med	PDZD11	46.915
Brain - Frontal Cortex (BA9)	female_med	PDZD11	57.635
Brain - Hippocampus	female_med	PDZD11	35.565
Brain - Hypothalamus	female_med	PDZD11	52.54
Brain - Nucleus accumbens (basal ganglia)	female_med	PDZD11	41.045
Brain - Putamen (basal ganglia)	female_med	PDZD11	32.01
Brain - Spinal cord (cervical c-1)	female_med	PDZD11	46.23
Brain - Substantia nigra	female_med	PDZD11	45.47
Breast - Mammary Tissue	female_med	PDZD11	32.345
Cells - Cultured fibroblasts	female_med	PDZD11	80.26
Cells - EBV-transformed lymphocytes	female_med	PDZD11	45.465
Colon - Sigmoid	female_med	PDZD11	34.34
Colon - Transverse	female_med	PDZD11	31.73
Esophagus - Gastroesophageal Junction	female_med	PDZD11	34
Esophagus - Mucosa	female_med	PDZD11	44.87
Esophagus - Muscularis	female_med	PDZD11	34.54
Heart - Atrial Appendage	female_med	PDZD11	26.54
Heart - Left Ventricle	female_med	PDZD11	20.485
Kidney - Cortex	female_med	PDZD11	26.11
Kidney - Medulla	female_med	PDZD11	40.13
Liver	female_med	PDZD11	14.92
Lung	female_med	PDZD11	31.81
Minor Salivary Gland	female_med	PDZD11	30.33
Muscle - Skeletal	female_med	PDZD11	12.565
Nerve - Tibial	female_med	PDZD11	35.51
Pancreas	female_med	PDZD11	10.18
Pituitary	female_med	PDZD11	41.92
Skin - Not Sun Exposed (Suprapubic)	female_med	PDZD11	31.87
Skin - Sun Exposed (Lower leg)	female_med	PDZD11	30.665
Small Intestine - Terminal Ileum	female_med	PDZD11	28.11
Spleen	female_med	PDZD11	29.06
Stomach	female_med	PDZD11	23.305
Thyroid	female_med	PDZD11	40.89
Whole Blood	female_med	PDZD11	8.189
Adipose - Subcutaneous	med_diff_adj	KIF4A	-0.106089831909617
Adipose - Visceral (Omentum)	med_diff_adj	KIF4A	-0.179195258889582
Adrenal Gland	med_diff_adj	KIF4A	0.103676714143756
Artery - Aorta	med_diff_adj	KIF4A	0.00726842461122375
Artery - Coronary	med_diff_adj	KIF4A	-0.0582324143262045
Artery - Tibial	med_diff_adj	KIF4A	-0.0643793369313802
Bladder	med_diff_adj	KIF4A	-0.629939752884713
Brain - Amygdala	med_diff_adj	KIF4A	-0.0888373889532639
Brain - Anterior cingulate cortex (BA24)	med_diff_adj	KIF4A	0.0508718317454611
Brain - Caudate (basal ganglia)	med_diff_adj	KIF4A	-0.119765739385066
Brain - Cerebellar Hemisphere	med_diff_adj	KIF4A	0.198321735571019
Brain - Cerebellum	med_diff_adj	KIF4A	0.0568643379366368
Brain - Cortex	med_diff_adj	KIF4A	0.0586769370185773
Brain - Frontal Cortex (BA9)	med_diff_adj	KIF4A	0.0523798679116374
Brain - Hippocampus	med_diff_adj	KIF4A	-0.0949222323879231
Brain - Hypothalamus	med_diff_adj	KIF4A	-0.116104868913858
Brain - Nucleus accumbens (basal ganglia)	med_diff_adj	KIF4A	0.249259917110717
Brain - Putamen (basal ganglia)	med_diff_adj	KIF4A	0.0677491601343787
Brain - Spinal cord (cervical c-1)	med_diff_adj	KIF4A	-0.226671309192201
Brain - Substantia nigra	med_diff_adj	KIF4A	-0.0884340968832144
Breast - Mammary Tissue	med_diff_adj	KIF4A	0.205599300087489
Cells - Cultured fibroblasts	med_diff_adj	KIF4A	0.282866635026103
Cells - EBV-transformed lymphocytes	med_diff_adj	KIF4A	0.0493878398007886
Colon - Sigmoid	med_diff_adj	KIF4A	-0.161986588432523
Colon - Transverse	med_diff_adj	KIF4A	0.0861889927310489
Esophagus - Gastroesophageal Junction	med_diff_adj	KIF4A	-0.113841705818576
Esophagus - Mucosa	med_diff_adj	KIF4A	-0.0382005041690906
Esophagus - Muscularis	med_diff_adj	KIF4A	-0.0389870043318893
Heart - Atrial Appendage	med_diff_adj	KIF4A	-0.132648503796338
Heart - Left Ventricle	med_diff_adj	KIF4A	-0.0435764580842302
Kidney - Cortex	med_diff_adj	KIF4A	0.130751406818934
Kidney - Medulla	med_diff_adj	KIF4A	-0.689067524115756
Liver	med_diff_adj	KIF4A	0.0309571443613773
Lung	med_diff_adj	KIF4A	0.0163612565445026
Minor Salivary Gland	med_diff_adj	KIF4A	0.287967914438503
Muscle - Skeletal	med_diff_adj	KIF4A	-0.0412322274881518
Nerve - Tibial	med_diff_adj	KIF4A	-0.0718184919822586
Pancreas	med_diff_adj	KIF4A	-0.0947701532311792
Pituitary	med_diff_adj	KIF4A	-0.219214067442235
Skin - Not Sun Exposed (Suprapubic)	med_diff_adj	KIF4A	-0.0318655851680185
Skin - Sun Exposed (Lower leg)	med_diff_adj	KIF4A	-0.114079020589872
Small Intestine - Terminal Ileum	med_diff_adj	KIF4A	-0.00792576841291327
Spleen	med_diff_adj	KIF4A	0.046998370723148
Stomach	med_diff_adj	KIF4A	-0.11875379324297
Thyroid	med_diff_adj	KIF4A	-0.051005291005291
Whole Blood	med_diff_adj	KIF4A	0.0736574746008709
Adipose - Subcutaneous	male_med	KIF4A	0.3629
Adipose - Visceral (Omentum)	male_med	KIF4A	0.3206
Adrenal Gland	male_med	KIF4A	0.3019
Artery - Aorta	male_med	KIF4A	0.5916
Artery - Coronary	male_med	KIF4A	0.58215
Artery - Tibial	male_med	KIF4A	0.2594
Bladder	male_med	KIF4A	0.48965
Brain - Amygdala	male_med	KIF4A	0.2589
Brain - Anterior cingulate cortex (BA24)	male_med	KIF4A	0.27815
Brain - Caudate (basal ganglia)	male_med	KIF4A	0.3415
